name,address,City,State,zip,phone,url,Types,Closed,Lat,Long,Name Count
Stoney's Village Toy Shoppe,"323 W 6th St, Covington", Covington,KY,41011,(859) 655-9571,http://www.stoneystoys.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,39.08391,-84.516921,1
NERDS BOX TOYS,"349 AVE. HOSTOS MEDICAL EMPORIUM II STE A-8, MayagÃ¼ez, 00680, Puerto Rico", Puerto Rico,rt, Rico,(787) 806-0719,http://www.nerdsboxtoys.com/,"[""store"",""point_of_interest"",""establishment""]",,18.183147,-67.149964,1
iSpark Toys,"925 NE Orenco Station Loop, Hillsboro", Hillsboro,OR,97124,(503) 207-6570,http://www.isparktoys.com/,"[""store"",""point_of_interest"",""establishment""]",,45.530851,-122.91581,1
Military toy shop,"1291 N Fairfield Rd, Beavercreek", Beavercreek,OH,45432,(937) 320-1428,https://militarytoyshop.com/,"[""store"",""point_of_interest"",""establishment""]",,39.7276607,-84.057493,1
Teton Toys Lehi,"1438 E Main St #7, Lehi", Lehi,UT,84043,(801) 901-6452,http://teton-toys.com/,"[""store"",""point_of_interest"",""establishment""]",,40.387448,-111.8268399,1
A Child's Garden,"204 Main St, Northampton", Northampton,MA,01060,(413) 584-2242,http://www.achildsgardennoho.com/,"[""book_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.3176726,-72.6314729,1
Rainbow Toys,"240 US-1, Falmouth", Falmouth,ME,04105,(207) 781-4265,http://www.rainbowtoysme.com/,"[""store"",""point_of_interest"",""establishment""]",,43.7235175,-70.2338537,1
Coolest Toys On Earth,"314 Main St, Milford", Milford,OH,45150,(513) 831-8697,http://coolesttoysonearth.com/,"[""store"",""point_of_interest"",""establishment""]",,39.1752579,-84.2948257,1
A2Z Science & Learning Store,"57 King St, Northampton", Northampton,MA,01060,(413) 586-1611,http://a2zscience.com/,"[""store"",""point_of_interest"",""establishment""]",,42.3208884,-72.6305913,1
Paladin Books & Games,"7508 Av. AgustÃ­n Ramos Calero, Isabela", Isabela,PR,00662,(787) 980-8586,http://www.paladinbooksandgames.com/,"[""book_store"",""store"",""point_of_interest"",""establishment""]",,18.468746,-67.032179,1
Live And Learn,"11438 Cronridge Dr, Owings Mills", Owings Mills,MD,21117,(443) 394-8501,http://www.liveandlearn.com/shop/,"[""store"",""point_of_interest"",""establishment""]",,39.4408322,-76.7759662,1
Brainy Zoo Toys,"12401 Folsom Blvd #209, Rancho Cordova", Rancho Cordova,CA,95742,(916) 353-2966,http://www.brainyzootoys.com/,"[""store"",""point_of_interest"",""establishment""]",,38.630275,-121.215159,1
Slot Car Junction,"149 Maine St, Brunswick", Brunswick,ME,04011,(207) 729-9545,http://slotcarjunction.com/,"[""store"",""point_of_interest"",""establishment""]",,43.9148961,-69.9639338,1
Pow!Science!,"160 Old Tower Hill Rd, South Kingstown", South Kingstown,RI,02879,(401) 788-1024,http://www.powscience.com/,"[""store"",""point_of_interest"",""establishment""]",,41.443412,-71.482565,1
My Toy Box,"160 Olympic Drive, Milford", Milford,OH,45150,(513) 753-9703,http://www.mytoybox.com/,"[""store"",""point_of_interest"",""establishment""]",,39.06762,-84.295014,1
UnPlugged Toys Gifts,"2 Galleria Mall Dr, Taunton", Taunton,MA,02780,(508) 821-7709,http://www.unpluggedtoysgifts.com/,"[""store"",""point_of_interest"",""establishment""]",,41.8644273,-71.0514309,1
Fiddlestix Toys and Carriagetowne Candles,"25 Main St, Amesbury", Amesbury,MA,01913,(978) 388-8070,http://www.fiddlestix-amesbury.com/,"[""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,42.8576496,-70.9308908,1
Cairns Toys,"31 E Main St, Tipp City", Tipp City,OH,45371,(937) 667-7622,http://cairnstoys.com/,"[""store"",""point_of_interest"",""establishment""]",,39.961348,-84.170162,1
"Castle Toys & Games in Beaver, PA","682 3rd St, Beaver", Beaver,PA,15009,(724) 775-5067,http://www.castletoysandgames.com/,"[""store"",""point_of_interest"",""establishment""]",,40.6951284,-80.3057379,1
Island Treasure Toys Yarmouth,"805 US-1, Yarmouth", Yarmouth,ME,04096,(207) 846-6565,http://islandtreasuretoys.com/,"[""store"",""point_of_interest"",""establishment""]",,43.804086,-70.176713,1
Stagecoach Toys,"15 W Franklin St, Bellbrook", Bellbrook,OH,45305,(937) 848-3466,http://www.stagecoachtoys.com/,"[""store"",""point_of_interest"",""establishment""]",,39.6359054,-84.0712337,1
Aero Toy Store,"1710 W Cypress Creek Rd, Fort Lauderdale", Fort Lauderdale,FL,33309,(954) 771-1795,http://www.aerotoystore.com/,"[""store"",""point_of_interest"",""establishment""]",,26.201929,-80.1664998,1
HobbyTown USA Lewisville Texas,"500 E Round Grove Rd, Lewisville", Lewisville,TX,75067,(972) 315-3700,http://www.htudallastx.com/,"[""store"",""point_of_interest"",""establishment""]",,33.003411,-96.97658,1
Mr Fub's Party,"252 Xenia Ave, Yellow Springs", Yellow Springs,OH,45387,(937) 767-9430,https://www.mrfubsparty.com/,"[""store"",""point_of_interest"",""establishment""]",,39.8053682,-83.889247,1
Depot Antiques & Toys,"30 N Main St, Concord", Concord,NH,03301,(603) 228-1128,http://www.depotantiquesandtoys.com/,"[""store"",""point_of_interest"",""establishment""]",,43.2052237,-71.5357914,1
Fun Buy The Pound Toy Store,"406 Beaver St, Sewickley", Sewickley,PA,15143,(412) 741-9097,http://www.funbuythepound.com/,"[""store"",""point_of_interest"",""establishment""]",,40.5409717,-80.1814439,1
Brainwaves Toy Shop,"49 S County Commons Way F2, South Kingstown", South Kingstown,RI,02879,(401) 284-2874,http://www.brainwavestoyshop.net/,"[""store"",""point_of_interest"",""establishment""]",,41.4561406,-71.4707342,1
My Special Toy Store,"5137 Main St, Downers Grove", Downers Grove,IL,60515,(630) 324-6344,http://www.myspecialtoystore.com/,"[""store"",""point_of_interest"",""establishment""]",,41.793565,-88.00998,1
The Wooden Wagon,"89 Elm St, New Salem", New Salem,MA,01355,(978) 544-6482,http://www.thewoodenwagon.com/,"[""general_contractor"",""store"",""point_of_interest"",""establishment""]",,42.5465829,-72.3197679,1
Sparkhouse Toys,"9 Village Plaza, South Orange", South Orange,NJ,07079,(973) 821-5227,http://www.sparkhouse.net/,"[""book_store"",""store"",""point_of_interest"",""establishment""]",,40.7454713,-74.2591125,1
Sir Troy's Toy Kingdom,"1180 S Main St, North Canton", North Canton,OH,44720,(330) 244-9008,http://www.sirtroys.com/,"[""store"",""point_of_interest"",""establishment""]",,40.8663379,-81.3967746,1
Figures Toy/ Wrestling Superstore,"12826 Commodity Pl, Tampa", Tampa,FL,33626,(813) 749-0800,http://www.wrestlingsuperstore.com/,"[""store"",""point_of_interest"",""establishment""]",,28.0644484,-82.635556,1
"Teach Your Children, Inc.","232 E St, Davis", Davis,CA,95616,(530) 753-2300,http://www.teachyourchildren.net/,"[""store"",""point_of_interest"",""establishment""]",,38.5437094,-121.7410551,1
HobbyTown USA - Folsom,"2761 E Bidwell St # 400, Folsom", Folsom,CA,95630,(916) 414-9560,http://www.hobbytown.com/,"[""store"",""point_of_interest"",""establishment""]",,38.6543065,-121.1248873,1
Wonderland Toys & Classroom Resources,"4101 Soquel Dr, Suite B2, Soquel", Soquel,CA,95073,(831) 316-7261,http://www.wonderlandsantacruz.com/,"[""store"",""point_of_interest"",""establishment""]",,36.9877208,-121.9647368,1
Brains N Motion,"UrbanizaciÃ³n Ponce de LeÃ³n, 10 Av. Esmeralda, Guaynabo, 00969, Puerto Rico", Puerto Rico,rt, Rico,(787) 789-8697,http://www.brainsnmotion.com/,"[""store"",""point_of_interest"",""establishment""]",,18.371998,-66.106195,1
Twirl Toy Shop,"10 N Main St, Pennington", Pennington,NJ,08534,(609) 737-4386,http://facebook.com/twirltoyshop,"[""store"",""point_of_interest"",""establishment""]",,40.328399,-74.791358,1
"Shenanigan's Toys, Inc","100 N Peachtree Pkwy #8b, Peachtree City", Peachtree City,GA,30269,(678) 364-0814,http://www.shentoys.com/,"[""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,33.409103,-84.569586,1
Learning Express Toy Store,"10941 N Military Trl, Palm Beach Gardens", Palm Beach Gardens,FL,33410,(561) 799-2869,http://www.learningexpress.com/store/palm-beach-gardens/,"[""store"",""point_of_interest"",""establishment""]",,26.8403989,-80.1062215,1
Go Big Skill Toy Store,"12156 Shawnee Mission Pkwy, Shawnee", Shawnee,KS,66216,(913) 248-3277,http://www.gobigskilltoys.com/,"[""store"",""point_of_interest"",""establishment""]",,39.0161872,-94.7272087,1
Sears Toy Shop,"2 Orland Square Dr, Orland Park", Orland Park,IL,60462,(708) 349-5000,http://www.sears.com/toys-games/b-1020010,"[""store"",""point_of_interest"",""establishment""]",,41.6185658,-87.8472032,1
Geppetto's,"789 W Harbor Dr #B-7, San Diego", San Diego,CA,92101,(619) 615-0005,http://www.geppettostoys.com/,"[""store"",""point_of_interest"",""establishment""]",,32.7107963,-117.1695511,1
TATE'S Comics,"801 Congress Ave #604, Boynton Beach", Boynton Beach,FL,33426,(561) 742-5440,http://tatescomics.com/,"[""book_store"",""food"",""store"",""point_of_interest"",""establishment""]",,26.5364569,-80.0953654,1
Automobuild,"100 N Santa Cruz Ave, Los Gatos", Los Gatos,CA,95030,(408) 402-3818,http://www.automobuild.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,37.2245009,-121.9828488,1
Toyology Howell,"109 W Grand River Ave, Howell", Howell,MI,48843,(517) 518-8152,http://www.toyologytoys.com/,"[""store"",""point_of_interest"",""establishment""]",,42.607185,-83.930075,1
Us Toy Co Inc,"13201 Arrington Rd, Grandview", Grandview,MO,64030,(816) 761-5900,http://www.ustoy.com/,"[""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,38.8839426,-94.5459705,1
Toy City,"133 Key Rd, Keene", Keene,NH,03431,(603) 352-3131,http://www.toycityonline.com/,"[""book_store"",""store"",""point_of_interest"",""establishment""]",,42.925056,-72.295596,1
Toyrifix,"4642 Akron Rd, Smithville", Smithville,OH,44677,(330) 669-3737,http://www.toyrifix.com/,"[""store"",""point_of_interest"",""establishment""]",,40.8557107,-81.871136,1
Wellesley Toy Shop,"57 Central St, Wellesley", Wellesley,MA,02482,(781) 237-8763,http://www.wellesleytoyshop.com/,"[""store"",""point_of_interest"",""establishment""]",,42.2963721,-71.2960474,1
Berwyn's Toy Trains & Models,"7025 Ogden Ave, Berwyn", Berwyn,IL,60402,(708) 484-4384,http://www.berwynstoytrains.com/,"[""store"",""point_of_interest"",""establishment""]",,41.8253561,-87.7985177,1
Hopscotch Toys & Games,"103 SE Baker St, McMinnville", McMinnville,OR,97128,(503) 472-3702,http://www.hopscotchtoys.com/,"[""store"",""point_of_interest"",""establishment""]",,45.2083106,-123.1981353,1
The Whiz Store,"122 Turnpike Rd, Westborough", Westborough,MA,01581,(508) 366-2030,http://www.whiznet.com/,"[""store"",""point_of_interest"",""establishment""]",,42.284386,-71.605221,1
Double Rainbow Toy Store,"140 Jessup Ave, Quogue", Quogue,NY,11959,(631) 653-6005,http://hamptontoys.com/,"[""food"",""store"",""point_of_interest"",""establishment""]",,40.8168324,-72.6081477,1
Once Upon A Time Toys,"1799 Mountain Rd # 6, Stowe", Stowe,VT,05672,(802) 253-8319,http://www.stowetoys.com/,"[""store"",""point_of_interest"",""establishment""]",,44.473555,-72.712218,1
Woodbury Mountain Toys,"24 State St, Montpelier", Montpelier,VT,05602,(802) 223-4272,http://www.woodburymountaintoys.com/,"[""store"",""point_of_interest"",""establishment""]",,44.2600948,-72.5762204,1
Red Balloon Toy Shop-Mashpee,"27 Central Square, Mashpee", Mashpee,MA,02649,(774) 521-3064,http://www.rbtoyshop.com/,"[""store"",""point_of_interest"",""establishment""]",,41.6165505,-70.4906563,1
The Toy Galley,"40804 Village Dr, Big Bear", Big Bear,CA,92314,(909) 866-0084,http://thetoygalley.com/,"[""store"",""point_of_interest"",""establishment""]",,34.2400799,-116.9117785,1
Ogunquit Camera Shop,"41 Shore Rd, Ogunquit", Ogunquit,ME,03907,(207) 646-2261,http://ogunquitcamera.com/,"[""electronics_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,43.248085,-70.598362,1
Lee's Toy & Hobby,"935 Poquonnock Rd, Groton", Groton,CT,06340,(860) 445-4411,http://www.leestoyandhobby.com/,"[""store"",""point_of_interest"",""establishment""]",,41.345902,-72.050728,1
Rogue Toys PDX,"10414 SE 82nd Ave, Happy Valley", Happy Valley,OR,97086,(503) 400-6687,http://www.roguetoys.com/,"[""store"",""point_of_interest"",""establishment""]",,45.4478176,-122.5783584,1
Childish Santa Cruz,"1127 Soquel Ave, Santa Cruz", Santa Cruz,CA,95062,(831) 454-8208,http://childishsantacruz.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,36.9796245,-122.0113324,1
Wyler's,"150 Maine St, Brunswick", Brunswick,ME,04011,(207) 729-1321,http://www.shopwylersmaine.com/,"[""shoe_store"",""jewelry_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,43.9147861,-69.9648517,1
Diddams,"1952 W El Camino Real, Mountain View", Mountain View,CA,94040,(650) 965-0138,http://www.diddams.com/,"[""food"",""clothing_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,37.3945403,-122.0974413,1
After Midnight Lingerie & Video,"2040 Indian Rd, West Palm Beach", West Palm Beach,FL,33409,(561) 682-1002,http://www.aftermidnightstore.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,26.707308,-80.104063,1
Turner Toys & Hobbies,"21 Essex Way #116, Essex Junction", Essex Junction,VT,05452,(802) 233-6102,http://www.turnertoys.com/,"[""store"",""point_of_interest"",""establishment""]",,44.5073256,-73.082553,1
Toys South,"230 Spring St NW #720,790, Atlanta", Atlanta,GA,30303,(800) 982-8350,http://www.toyssouth.com/showroom/,"[""store"",""point_of_interest"",""establishment""]",,33.7603018,-84.39004,1
Kits & Kaboodle,"2442 E 146th St, Carmel", Carmel,IN,46033,(317) 566-8101,http://www.kitsandkaboodletoys.com/,"[""store"",""point_of_interest"",""establishment""]",,40.0011835,-86.1195868,1
4 Kids Books & Toys,"4450 Weston Pointe Dr, Zionsville", Zionsville,IN,46077,(317) 733-8710,http://www.4kidsbooks.net/,"[""book_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,39.9476693,-86.2380632,1
Go Games & Toys,"49 Church St, Burlington", Burlington,VT,05401,(802) 652-3064,https://www.calendarholdings.com/,"[""store"",""point_of_interest"",""establishment""]",,44.4787366,-73.2148971,1
Weekend Anime and Games,"492 Main St, Westbrook", Westbrook,ME,04092,(207) 591-7070,http://www.weekendanime.com/,"[""store"",""point_of_interest"",""establishment""]",,43.6812045,-70.3511003,1
Vintage Toys,"1030 Alum Creek Dr, Columbus", Columbus,OH,43206,(614) 214-5073,http://www.vintagetoys.com/,"[""store"",""point_of_interest"",""establishment""]",,39.9466203,-82.9442494,1
Amok Time,"108C New South Rd, Hicksville", Hicksville,NY,11801,(516) 520-0975,http://www.amoktime.com/,"[""book_store"",""store"",""point_of_interest"",""establishment""]",,40.7599251,-73.5072148,1
On the Park,"1271 Kingwood Dr, Kingwood", Kingwood,TX,77339,(281) 361-6453,http://shop.onthepark.com/,"[""food"",""store"",""point_of_interest"",""establishment""]",,30.0507348,-95.237656,1
Tugooh Toys,"1355 Wisconsin Ave NW, Washington", Washington,DC,20016,(202) 338-9476,http://tugoohtoys.com/,"[""book_store"",""store"",""point_of_interest"",""establishment""]",,38.9080063,-77.0635449,1
Toy Lab,"1529 Main St, Sarasota", Sarasota,FL,34236,(941) 363-0064,http://toylabsarasota.com/,"[""store"",""point_of_interest"",""establishment""]",,27.3366554,-82.5400044,1
RETRO CANDY & TOYS,"213 N Main Ave, Fallbrook", Fallbrook,CA,92028,(760) 728-7336,http://www.retrocandytoys.com/,"[""food"",""store"",""point_of_interest"",""establishment""]",,33.3831646,-117.2512501,1
"Bell, Book & Comic","458 Patterson Rd, Dayton", Dayton,OH,45419,(937) 643-9006,http://www.bellbookandcomic.com/,"[""book_store"",""store"",""point_of_interest"",""establishment""]",,39.7244302,-84.1617248,1
The Auto Toy Store,"727 N Federal Hwy, Fort Lauderdale", Fort Lauderdale,FL,33304,(754) 551-7900,http://www.theautotoystore.com/,"[""car_dealer"",""store"",""point_of_interest"",""establishment""]",,26.1328484,-80.1378504,1
Seaside Toys,"South, 4300 U.S. Hwy 1 #211, Jupiter", Jupiter,FL,33477,(561) 203-7080,http://www.seasidetoy.com/,"[""store"",""point_of_interest"",""establishment""]",,26.8933848,-80.0616163,1
Discovery toys independent Consultant,"1104 Green Acres Rd, Metairie", Metairie,LA,70003,(504) 261-1529,http://www.discoverytoyslink.com/baileylayne,"[""store"",""point_of_interest"",""establishment""]",,29.9852686,-90.193396,1
Ron's Toy Shop Inc,"235 Elm St, Manchester", Manchester,NH,03101,(603) 669-9682,http://www.ronstoyshop.com/,"[""car_repair"",""store"",""point_of_interest"",""establishment""]",,42.981135,-71.462694,1
Hollipops Fine Toys & Gifts - Greenville,"2531 Woodruff Rd #106, Simpsonville", Simpsonville,SC,29681,(864) 509-1883,http://www.hollipopstoys.com/,"[""store"",""point_of_interest"",""establishment""]",,34.8081805,-82.2337812,1
Old Foundry Toy Works,"6325 N 500 E, Lebanon", Lebanon,IN,46052,(765) 742-1020,http://www.oldfoundry.com/,"[""store"",""point_of_interest"",""establishment""]",,40.131392,-86.375565,1
Coast City Comics Inc,"634 Congress St, Portland", Portland,ME,04101,(207) 899-1505,http://www.coastcitycomics.com/,"[""book_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,43.6533666,-70.2644505,1
Cheshire Cat Fine Toys,"Patchington: Bell Tower Shops, 13499 S Cleveland Ave, Fort Myers", Fort Myers,FL,33907,(239) 482-8697,http://www.cheshirecatfinetoyshop.com/,"[""store"",""point_of_interest"",""establishment""]",,26.5487406,-81.8690438,1
O.P. Taylor's,"117 N Main St, Greenville", Greenville,SC,29601,(864) 467-1984,http://www.optaylors.com/,"[""store"",""point_of_interest"",""establishment""]",,34.8520757,-82.3985995,1
Out on a Whimsey,"133 High St, Belfast", Belfast,ME,04915,(207) 338-3911,http://outonawhimsey.com/,"[""store"",""point_of_interest"",""establishment""]",,44.4261884,-69.0064264,1
Lollipop Shop,"1839 S Main St # 140, Wake Forest", Wake Forest,NC,27587,(919) 453-2393,http://www.thelollipoptoyshop.com/,"[""store"",""point_of_interest"",""establishment""]",,35.9510824,-78.5263248,1
