name,address,City,State,zip,phone,url,types,closed,lat,long,count
Janie and Jack,"1150 3rd Ave, New York", New York,NY,10065,(212) 988-4120,http://www.janieandjack.com/our_company/cs_home.jsp?FOLDER%3C%3Efolder_id=2534374302778325,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,40.7667338,-73.9630214,4
Baby Depot,"613 S Dugan Rd #200, Wichita", Wichita,KS,67209,(316) 945-2300,http://www.babydepot.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,37.6752337,-97.4184221,4
Baby Depot,"Centro del Sur Mall, Miguel A Poe Blvd. KM 26.4, Ponce", Ponce,PR,00731,(787) 813-3010,http://babydepot.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,18.010158,-66.602087,4
Hanna Andersson,"327 NW 10th Ave, Portland", Portland,OR,97209,(503) 321-5275,http://www.hannaandersson.com/home.asp,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,45.5254983,-122.6814217,4
Hanna Andersson,"75 Burlington Mall Road #2019, Burlington, 01803", 01803,"n,",01803,(781) 221-1333,http://www.hannaandersson.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.4822616,-71.2133377,4
babyGap,"6000 Glades Rd, Boca Raton", Boca Raton,FL,33431,(561) 391-2224,http://www.gap.com/products/boca-raton-fl-store-8903.jsp?tid=gpss000001,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,26.3625427,-80.1327035,4
Lilly Pulitzer,"505 Red Banks Rd, Greenville", Greenville,NC,27858,(252) 355-6910,https://www.pinkgreenville.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,35.581854,-77.3723616,4
Janie and Jack,"3535 US-1, Princeton", Princeton,NJ,08540,(609) 514-8670,http://www.janieandjack.com/index.jsp,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,40.3145301,-74.6613117,4
Janie and Jack,"8111 Concord Mills Boulevard #272, Concord, NC 28027-6462", NC 28027-6462,02,-6462,(704) 979-5269,http://www.janieandjack.com/our_company/cs_home.jsp?FOLDER%3C%3Efolder_id=2534374302778325&bmUID=1409819148605,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,35.3692673,-80.722098,4
Lilly Pulitzer,"600 Front St, Key West", Key West,FL,33040,(305) 295-0995,http://www.lillypulitzer.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,24.5611555,-81.8043039,4
Hanna Andersson,"2901 S Capital of Texas Hwy, Austin", Austin,TX,78746,(512) 822-7814,http://www.hannaandersson.com/StoreLocations.asp,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,30.2575753,-97.8071807,4
Polo Ralph Lauren,"3500 S Las Vegas Blvd, Las Vegas", Las Vegas,NV,89109,(702) 734-0030,http://global.ralphlauren.com/en-us/rlstores/pages/StoreDetails.aspx?storeIDs=89399&ab=GooglePlaces,"[""clothing_store"",""shoe_store"",""store"",""point_of_interest"",""establishment""]",,36.1194728,-115.1754976,4
Baby Depot,"4400 California Ave, Bakersfield", Bakersfield,CA,93309,(661) 326-0437,http://www.burlingtoncoatfactory.com/store-details-Store-544--4400-California-Avenue--Bakersfield--CA--93309-1102.aspx?id=576dd723-f694-4b71-ba30-91f7b9db8642&from=93309,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,35.3691632,-119.0513154,4
The Land of Nod,"3333 Bear St, Costa Mesa", Costa Mesa,CA,92626,(714) 754-1969,http://www.landofnod.com/stores/south-coast-plaza/str158,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,33.6916112,-117.8926357,4
Lilly Pulitzer,"2556 Mission St, San Marino", San Marino,CA,91108,(626) 441-4550,http://www.ladybirdonmission.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,34.116102,-118.138775,4
Lilly Pulitzer,"2726 Devine St, Columbia", Columbia,SC,29205,(803) 251-2525,http://www.pinksorbetsc.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,33.9979182,-81.0042846,4
The Land of Nod,"900 W North Ave, Chicago", Chicago,IL,60622,(312) 475-9903,http://www.landofnod.com/stores/north-clybourn/str151,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,41.9116995,-87.6508422,4
The Land Of Nod,"2660 NE 49th St, Seattle", Seattle,WA,98105,(206) 527-9900,http://www.landofnod.com/Stores/university-village/str152,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,47.6645679,-122.2989264,4
babyGap,"1551 Valley W Dr, West Des Moines", West Des Moines,IA,50266,(515) 226-9880,http://www.gap.com/products/west-des-moines-ia-store-9360.jsp?tid=gpss000001,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.5995333,-93.7489766,4
The Land of Nod Shop at Crate and Barrel,"8505 S Park Meadows Center Dr, Lone Tree", Lone Tree,CO,80124,(720) 639-7704,http://www.landofnod.com/stores/park-meadows-at-crate-and-barrel/str181,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,39.5627424,-104.8756187,4
Baby Depot,"51 Gusabel Ave, Nashua", Nashua,NH,03063,(603) 889-9233,http://www.burlingtoncoatfactory.com/StoreLocator.aspx?q=03063,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.7642527,-71.4958994,4
The Land of Nod Shop at Crate and Barrel,"1200 Post Rd E, Westport", Westport,CT,06880,(203) 635-0770,http://www.landofnod.com/stores/westport-at-crate-and-barrel/str184,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,41.1381145,-73.3230524,4
The Land of Nod Shop at Crate and Barrel,"530 Stanford Shopping Center, Palo Alto", Palo Alto,CA,94304,(650) 681-1662,http://www.landofnod.com/stores/stanford-shopping-center-at-crate-and-barrel/str183,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,37.4388768,-122.17262,4
Hanna Andersson,"75 Main St, Westlake", Westlake,OH,44145,(440) 455-7137,http://hannaandersson.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.4589328,-81.9517954,4
Polo Ralph Lauren,"1200 Morris Turnpike, The Mall at Short Hills, Short Hills", Short Hills,NJ,07078,(973) 467-4680,http://global.ralphlauren.com/en-us/rlstores/pages/StoreDetails.aspx?storeIDs=61740&ab=GooglePlaces,"[""clothing_store"",""shoe_store"",""store"",""point_of_interest"",""establishment""]",,40.7407061,-74.3624813,4
The Land of Nod,"35 Oakbrook Center, Oak Brook", Oak Brook,IL,60523,(630) 368-9990,http://www.landofnod.com/stores/oakbrook-center/str155,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,41.8497932,-87.9565751,4
Polo Ralph Lauren,"3101 PGA Boulevard The, Gardens Mall, Palm Beach Gardens", Palm Beach Gardens,FL,33410,(561) 630-1520,http://global.ralphlauren.com/en-us/rlstores/pages/StoreDetails.aspx?storeIDs=74272&ab=GooglePlaces,"[""clothing_store"",""shoe_store"",""store"",""point_of_interest"",""establishment""]",,26.8487074,-80.0858687,4
Kids Foot Locker,"1100 S Hayes St, Arlington", Arlington,VA,22202,(703) 415-2566,http://kidsfootlocker.com/,"[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,38.8624671,-77.0609257,4
Kids Foot Locker,"1992 Southlake Mall, Merrillville", Merrillville,IN,46410,(219) 756-2356,http://www.kidsfootlocker.com/content/locator/#d=46410,"[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.468713,-87.3112532,4
Kids Foot Locker,"1200 E County Lne Rd, North Park Mall, Ridgeland", Ridgeland,MS,39157,(601) 977-0533,http://www.kidsfootlocker.com,"[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,32.4032256,-90.1297478,4
The Land of Nod Shop at Crate and Barrel,"3104 Knox St, Dallas", Dallas,TX,75205,(469) 899-8852,http://www.landofnod.com/stores/knox-street-at-crate-and-barrel/str180,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,32.8230356,-96.7876565,4
babyGap,"7521 N Kendall Dr, Miami", Miami,FL,33156,(305) 668-3129,http://www.gap.com/products/miami-fl-store-8906.jsp?tid=gpss000001,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,25.6907408,-80.3105153,4
Kids Foot Locker,"10998 NW 7th Ave, Miami", Miami,FL,33168,(305) 758-2148,http://www.kidsfootlocker.com/storelocator#d=33168,"[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,25.8751738,-80.2112822,4
Polo Ralph Lauren,"16 Main St, Nantucket", Nantucket,MA,02554,(508) 228-9451,http://global.ralphlauren.com/en-us/rlstores/pages/StoreDetails.aspx?storeIDs=68122&ab=GooglePlaces,"[""clothing_store"",""shoe_store"",""store"",""point_of_interest"",""establishment""]",,41.2835166,-70.0977765,4
babyGap,"800 E Dimond Blvd, Anchorage", Anchorage,AK,99515,(907) 336-1014,http://www.gap.com/products/anchorage-ak-store-7463.jsp?tid=gpss000001,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,61.1429666,-149.8680525,4
Burlington Coat Factory,"SR 2 and Main Avenue, Bayamon", Bayamon,PR,00960,(787) 740-6517,http://burlingtoncoatfactory.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,18.395476,-66.159721,3
Peek Kids,"3500 Peachtree Rd, Atlanta", Atlanta,GA,30326,(404) 900-6820,http://www.peekkids.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,33.8531255,-84.3626335,3
Peek Kids,"8687 N Central Expy, Dallas", Dallas,TX,75225,(214) 987-2537,http://peekkids.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,32.8688498,-96.7733319,3
Peek Kids,"425 2nd St, San Francisco", San Francisco,CA,94107,(415) 512-7335,http://peekarentyoucurious.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,37.7841099,-122.3944993,3
Stride Rite,"5118 Meadowood Mall Cir, Reno", Reno,NV,89502,(775) 825-7676,http://www.striderite.com/,"[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,39.4766191,-119.7823716,3
Mommy & Me,"3703 SW Burlingame Rd # 500, Topeka", Topeka,KS,66609,(785) 266-0375,http://www.mommyandmetopeka.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,39.0001945,-95.7070331,3
Citi Trends,"1111 W Ave I, Lancaster", Lancaster,CA,93534,(661) 974-7024,https://cititrends.com/,"[""clothing_store"",""department_store"",""store"",""point_of_interest"",""establishment""]",,34.7045961,-118.1495842,3
Stride Rite,"4511 N Midkiff Rd, Midland", Midland,TX,79705,(432) 689-2954,http://www.striderite.com/on/demandware.store/Sites-striderite_us-Site/default/Stores-Details?StoreID=7419,"[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,32.0303868,-102.131309,3
Citi Trends,"4415 NW Cache Rd, Lawton", Lawton,OK,73505,(580) 353-1497,http://www.cititrends.com/,"[""clothing_store"",""shoe_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,34.6249526,-98.4498017,3
ivivva,"1235 Coast Village Rd, Montecito", Montecito,CA,93108,(805) 969-1403,http://www.ivivva.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,34.4208025,-119.6428934,3
Hartstrings,"80 Premium Outlets Blvd # 673, Merrimack", Merrimack,NH,03054,(603) 424-7645,http://www.hartstrings.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.8259657,-71.501566,3
Citi Trends,"1746 MS-1, Greenville", Greenville,MS,38701,(662) 335-1603,http://cititrends.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,33.3708798,-91.0379558,3
Stride Rite,"1988 W Palmetto St, Florence", Florence,SC,29501,(843) 667-9944,https://www.facebook.com/florence.striderite?ref=ts&fref=ts,"[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,34.1877812,-79.8075036,3
Twice As Nice,"224 Craven St, New Bern", New Bern,NC,28560,(252) 633-4432,http://www.twiceasnicenewbern.com/,"[""store"",""point_of_interest"",""establishment""]",,35.105695,-77.038383,3
Mommy & Me,"10935 N Main St, Archdale", Archdale,NC,27263,(336) 431-4628,http://www.mommyandmeconsignments.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,35.9111161,-79.9704137,3
Twice As Nice,"7333 E Broadway Blvd, Tucson", Tucson,AZ,85710,(520) 298-7375,http://shopselltrade.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,32.2213546,-110.835511,3
Ralph Lauren,"750 N Michigan Ave, Chicago", Chicago,IL,60611,(312) 280-1655,http://global.ralphlauren.com/en-us/rlstores/pages/StoreDetails.aspx?storeIDs=61722&ab=GooglePlaces,"[""clothing_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,41.8965185,-87.6247115,3
Ralph Lauren,"1245 Wisconsin Ave NW, Washington", Washington,DC,20007,(202) 965-0905,http://global.ralphlauren.com/en-us/rlstores/pages/StoreDetails.aspx?storeIDs=61725&ab=GooglePlaces,"[""clothing_store"",""shoe_store"",""store"",""point_of_interest"",""establishment""]",,38.9062113,-77.0626662,3
Mommy & Me,"101 E 9th St, Tyler", Tyler,TX,75702,(903) 526-6130,http://mommyandmeconsignment.com/,"[""store"",""point_of_interest"",""establishment""]",,32.3267037,-95.3003181,3
Burlington Coat Factory,"70 W Shaw Ave, Clovis", Clovis,CA,93612,(559) 299-2153,http://www.burlingtoncoatfactory.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,36.8063258,-119.7105662,3
Hartstrings,"5885 Gulf Fwy #610, Texas City", Texas City,TX,77591,,http://www.hartstrings.com/store_locator.aspx?zip=77591&miles=10,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,29.4240655,-95.0583263,3
ivivva,"404 W Main St, Carmel", Carmel,IN,46032,(317) 569-0824,http://info.ivivva.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,39.9785584,-86.1319056,3
Ralph Lauren,"456 N Rodeo Dr, Beverly Hills", Beverly Hills,CA,90210,(310) 281-7200,http://global.ralphlauren.com/en-us/rlstores/pages/StoreDetails.aspx?storeIDs=61721&ab=GooglePlaces,"[""clothing_store"",""shoe_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,34.0703103,-118.4036005,3
Twice As Nice,"250 Haverford Ave, Narberth", Narberth,PA,19072,(610) 667-3005,http://www.itstwiceasnice.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,40.0056322,-75.2603074,3
ivivva,"29 Allen Ave, St. Louis", St. Louis,MO,63119,,http://info.ivivva.com/stlouis/st-louis-showroom,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,38.593978,-90.361459,3
Burlington Coat Factory,"240 NJ-10, East Hanover", East Hanover,NJ,07936,(973) 887-7554,http://burlingtonstores.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,40.8088273,-74.3713466,3
Hartstrings,"12200 South Buyer Drive, Birch Run", Birch Run,MI,48415,(989) 624-4147,http://www.hartstrings.com/?mkwid=sUDYcpQQQ_dc&pcrid=56529542293&pkw=harstrings&pmt=e&plc=,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,43.2472397,-83.7754452,3
Justice,"5300 S 76th St, Greendale", Greendale,WI,53129,(414) 423-5689,http://stores.shopjustice.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.9482022,-88.0042598,2
Gordmans,"7011 W Central Ave #300, Wichita", Wichita,KS,67212,(316) 941-9449,http://www.gordmans.com/,"[""department_store"",""shoe_store"",""clothing_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,37.692895,-97.4243429,2
"Toys""R""Us","3730 Citadel Dr N, Colorado Springs", Colorado Springs,CO,80909,(719) 597-8697,http://www.babiesrus.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,38.8464871,-104.7589874,2
P.S. From A̩ropostale,"4500, Tucson, AZ", AZ,cs,"n, AZ",(877) 289-2376,http://www.aeropostale.com/p-s-kids/shop.jsp?categoryId=3534620,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,32.2883625,-110.9732044,2
Buttons & Bows,"448 Great Rd, Acton", Acton,MA,01720,(978) 263-8008,http://www.buttonsandbowsresale.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.5123574,-71.4240037,2
P.S. From A̩ropostale,"3507 Manchester Expy, Columbus", Columbus,GA,31909,(706) 317-5206,http://www.aeropostale.com/shop/index.jsp?categoryId=3534620,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,32.5095222,-84.9394449,2
Wild Child,"1813 Monroe St, Madison", Madison,WI,53713,(608) 251-6445,http://www.wildchildclothes.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,43.0651316,-89.4165508,2
Klassy Kids,"6275 University Dr #27, Huntsville", Huntsville,AL,35806,(256) 679-3096,http://www.klassykids.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,34.742547,-86.6800585,2
Kidz Again,"6204 Wilmington Pike, Kettering", Kettering,OH,45459,(937) 848-6222,http://www.kidzagaincenterville.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,39.6495261,-84.1075372,2
Jacadi,"24 Taylor Pl, Westport", Westport,CT,06880,(203) 341-0711,http://www.jacadi.us/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.1409206,-73.3616822,2
Alumni Hall,"3730 SW Archer Rd #220, Gainesville", Gainesville,FL,32608,(352) 225-3459,http://www.alumnihall.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,29.6214156,-82.379254,2
